date,open,high,low,close,adj_close,volume,ticker,year,month,day_name,price_range,daily_return,volume_category
2023-08-17,956.9500122,957.7999878,946.4500122,951.6500244,951.6500244,27077611,ICICIBANK.NS,2023,8,Thursday,11.349975600000107,-0.5538416565579454,High
2023-08-18,947.9000244,955.0,946.0,950.6500244,950.6500244,13257508,ICICIBANK.NS,2023,8,Friday,9.0,0.2901149835649271,Medium
2023-08-21,950.7000122,959.2999878,948.4000244,955.2000122,955.2000122,13358017,ICICIBANK.NS,2023,8,Monday,10.899963400000047,0.4733354309722391,Medium
2023-08-22,956.4000244,956.9500122,949.2999878,952.0,952.0,16872719,ICICIBANK.NS,2023,8,Tuesday,7.650024399999893,-0.46006109240329357,High
2023-08-23,954.0,968.0499878,949.8499756,966.8499756,966.8499756,14707331,ICICIBANK.NS,2023,8,Wednesday,18.20001220000006,1.3469576100628924,Medium
2023-08-24,972.5,982.4000244,966.75,968.9500122,968.9500122,28389740,ICICIBANK.NS,2023,8,Thursday,15.650024400000007,-0.3650373059126019,High
2023-08-25,962.9500122,972.5999756,960.2000122,970.4000244,970.4000244,10275758,ICICIBANK.NS,2023,8,Friday,12.399963400000047,0.7736655180033094,Low
2023-08-28,969.9500122,975.0,965.0499878,970.5499878,970.5499878,10481574,ICICIBANK.NS,2023,8,Monday,9.950012199999946,0.06185634233245356,Low
2023-08-29,973.2999878,977.25,965.6500244,967.75,967.75,13209913,ICICIBANK.NS,2023,8,Tuesday,11.599975599999993,-0.5702237613857343,Medium
2023-08-30,970.4500122,975.9000244,955.4000244,958.9000244,958.9000244,13936165,ICICIBANK.NS,2023,8,Wednesday,20.5,-1.190168236879738,Medium
